well_id,field_name,country,field_type,latitude,longitude,well_type,well_depth_m,temperature_C,pressure_MPa,porosity,permeability_mD,flow_rate_kg_s,power_generated_MWe
YANAIZUN_W0100,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.56632,139.37333,Production,2729.6,264.02,24.84,0.06834,13.7301,21.211,2.6493
YANAIZUN_W0101,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.46786,139.33193,Production,2104.2,214.07,19.04,0.06081,7.8649,38.069,3.8013
YANAIZUN_W0102,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.3824,139.37601,Production,1861.9,189.69,15.192,0.09485,198.3622,43.25,3.7898
YANAIZUN_W0103,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.34149,139.50578,Production,2290.2,228.39,21.732,0.0723,22.7111,26.543,2.8411
YANAIZUN_W0104,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.51779,139.3773,Production,1764.9,197.19,11.502,0.1116,126.3324,23.855,2.1799
YANAIZUN_W0105,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.3913,139.45957,Production,2768.2,247.21,25.96,0.07808,28.9854,34.369,4.0031
YANAIZUN_W0106,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.37083,139.36797,Production,2340.9,222.75,18.46,0.09703,26.1153,28.738,2.9947
YANAIZUN_W0107,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.41617,139.45405,Production,2238.5,247.17,21.686,0.09075,48.204,52.682,6.1353
YANAIZUN_W0108,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.50524,139.32123,Production,1965.6,192.97,17.442,0.11085,137.5673,13.726,1.2253
YANAIZUN_W0109,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.41883,139.45149,Production,2843.9,274.56,30.365,0.09379,56.1611,42.375,5.517
YANAIZUN_W0110,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.43524,139.33753,Production,2133.5,209.58,18.183,0.10849,56.6453,32.21,3.1437
YANAIZUN_W0111,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.46684,139.36323,Production,1660.5,188.66,16.479,0.08621,69.6665,41.163,3.5855
YANAIZUN_W0112,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.42461,139.32303,Production,2369.9,248.49,21.119,0.10087,42.7762,32.656,3.8246
YANAIZUN_W0113,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.44274,139.37018,Production,2027.7,222.65,16.161,0.12122,248.1829,41.384,4.3104
YANAIZUN_W0114,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.37946,139.36602,Production,2615.3,233.88,23.659,0.07894,12.9805,32.032,3.5169
YANAIZUN_W0115,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.39152,139.38562,Production,2438.3,258.96,23.147,0.09163,36.4796,18.815,2.3024
YANAIZUN_W0116,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.38956,139.34012,Production,1904.9,229.78,23.402,0.07858,23.7383,29.054,3.1301
YANAIZUN_W0117,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.36569,139.31413,Production,2103.7,213.81,14.833,0.08767,26.8791,16.622,1.6576
YANAIZUN_W0118,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.49336,139.46993,Production,2493.2,232.2,22.038,0.08189,35.5078,26.204,2.8549
YANAIZUN_W0119,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.38361,139.503,Production,2299.6,241.79,22.264,0.11701,110.973,35.348,4.0212
YANAIZUN_W0120,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.48578,139.37849,Production,2371.8,225.0,18.933,0.09347,71.4693,23.372,2.462
YANAIZUN_W0121,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.40935,139.367,Production,2486.7,228.7,23.815,0.11446,126.2955,25.158,2.6967
YANAIZUN_W0122,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.4632,139.41504,Production,1689.8,204.64,10.121,0.07146,8.4357,17.428,1.6578
YANAIZUN_W0123,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.4284,139.42843,Production,2164.4,235.88,19.946,0.10816,44.8283,24.505,2.7149
YANAIZUN_W0124,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.41771,139.42772,Production,2561.2,224.09,25.123,0.08637,63.7643,33.422,3.5052
YANAIZUN_W0001I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.43246,139.40396,Injection,1440.7,134.98,9.496,0.08345,58.6672,-26.912,0.0
YANAIZUN_W0002I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.4905,139.39863,Injection,1616.3,134.12,16.063,0.067,7.6387,-25.102,0.0
YANAIZUN_W0003I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.46574,139.36391,Injection,1564.4,111.14,14.374,0.10626,41.6586,-20.399,0.0
YANAIZUN_W0004I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.38081,139.43222,Injection,1575.1,107.01,12.239,0.09445,30.463,-29.659,0.0
YANAIZUN_W0005I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.4397,139.35417,Injection,1478.7,93.28,11.09,0.06085,11.3873,-21.297,0.0
YANAIZUN_W0006I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.42839,139.37347,Injection,1486.3,98.11,16.504,0.07617,28.3486,-22.745,0.0
YANAIZUN_W0007I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.36786,139.31502,Injection,2162.8,132.73,13.181,0.07804,68.816,-14.525,0.0
YANAIZUN_W0008I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.46222,139.43628,Injection,1581.7,103.04,16.67,0.05614,18.1405,-17.452,0.0
YANAIZUN_W0009I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.39244,139.3826,Injection,2060.3,114.73,17.59,0.06824,10.3333,-29.009,0.0
YANAIZUN_W0010I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.46606,139.41023,Injection,1633.4,98.49,12.743,0.10793,97.3848,-22.1,0.0
YANAIZUN_W0011I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.45593,139.42041,Injection,1824.6,91.77,14.241,0.08398,89.967,-24.478,0.0
YANAIZUN_W0012I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.41927,139.39364,Injection,1600.2,90.21,11.798,0.06621,14.2777,-24.856,0.0
YANAIZUN_W0013I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.40481,139.42576,Injection,1463.6,134.46,7.532,0.05887,11.0213,-22.086,0.0
YANAIZUN_W0014I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.42274,139.44554,Injection,1783.4,129.56,12.783,0.08654,15.1292,-24.353,0.0
YANAIZUN_W0015I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.42586,139.35575,Injection,1585.4,115.8,10.239,0.08771,24.5827,-18.003,0.0
YANAIZUN_W0016I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.46755,139.43893,Injection,1639.7,81.06,9.797,0.05969,26.7824,-23.365,0.0
YANAIZUN_W0017I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.42943,139.36847,Injection,1647.8,92.76,12.692,0.07541,37.0616,-20.946,0.0
YANAIZUN_W0018I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.47077,139.33519,Injection,1843.3,107.07,20.794,0.09359,61.9987,-26.271,0.0
YANAIZUN_W0019I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.3958,139.37849,Injection,1773.7,111.54,11.299,0.0801,15.5005,-18.549,0.0
YANAIZUN_W0020I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.46599,139.41165,Injection,1775.8,90.56,15.402,0.08307,40.0984,-16.516,0.0
YANAIZUN_W0021I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.48911,139.47521,Injection,1711.2,85.91,11.349,0.10166,88.763,-17.812,0.0
YANAIZUN_W0022I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.39758,139.38436,Injection,1815.1,113.15,13.34,0.10786,131.9561,-24.372,0.0
YANAIZUN_W0023I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.52426,139.43066,Injection,1965.4,107.85,13.916,0.07929,16.2836,-20.996,0.0
YANAIZUN_W0024I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.36816,139.39811,Injection,1746.8,104.42,15.957,0.08738,41.1671,-19.878,0.0
YANAIZUN_W0025I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.31488,139.36863,Injection,1616.3,98.41,12.781,0.07981,98.723,-13.181,0.0
YANAIZUN_W0026I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.37721,139.38202,Injection,1787.3,91.25,10.832,0.056,8.8732,-17.579,0.0
YANAIZUN_W0027I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.41396,139.40633,Injection,1190.7,80.1,9.795,0.08983,59.4754,-23.919,0.0
YANAIZUN_W0028I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.36177,139.44995,Injection,1816.8,88.25,13.432,0.06973,13.2322,-19.453,0.0
YANAIZUN_W0029I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.35087,139.38616,Injection,1945.1,102.24,15.669,0.07337,12.3118,-22.53,0.0
YANAIZUN_W0030I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.50436,139.41797,Injection,1508.3,57.65,12.544,0.06901,28.7347,-15.958,0.0
YANAIZUN_W0031I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.42503,139.32716,Injection,1631.5,111.24,13.143,0.0976,78.0743,-18.365,0.0
YANAIZUN_W0032I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.46033,139.36031,Injection,1429.2,102.32,11.816,0.07212,11.537,-23.167,0.0
YANAIZUN_W0033I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.54542,139.36154,Injection,1793.0,78.17,15.139,0.07707,35.7486,-21.119,0.0
YANAIZUN_W0034I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.39157,139.44308,Injection,1853.8,121.29,14.332,0.06302,15.9753,-21.646,0.0
YANAIZUN_W0035I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.39801,139.38036,Injection,1380.2,110.84,10.434,0.09027,86.3112,-16.799,0.0
YANAIZUN_W0036I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.46643,139.45838,Injection,1856.2,97.94,13.316,0.0746,53.2826,-20.681,0.0
YANAIZUN_W0037I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.4735,139.39681,Injection,1594.7,87.87,15.195,0.05736,8.7729,-23.097,0.0
YANAIZUN_W0038I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.47771,139.32804,Injection,1794.3,119.8,14.799,0.06386,12.2957,-22.129,0.0
YANAIZUN_W0039I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.45717,139.45491,Injection,1739.8,115.69,16.179,0.09021,135.1211,-30.541,0.0
YANAIZUN_W0040I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.40324,139.45799,Injection,1982.0,155.27,15.54,0.08081,26.3709,-10.972,0.0
YANAIZUN_W0041I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.39296,139.34286,Injection,1631.1,91.61,14.232,0.06221,18.6084,-13.937,0.0
YANAIZUN_W0042I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.43633,139.28543,Injection,1565.6,83.67,12.515,0.10107,152.703,-27.513,0.0
YANAIZUN_W0043I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.49048,139.41763,Injection,1244.2,117.91,11.83,0.07481,39.8258,-23.099,0.0
YANAIZUN_W0044I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.44997,139.40306,Injection,1420.5,108.07,10.772,0.08368,50.5349,-25.33,0.0
YANAIZUN_W0045I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.45437,139.44561,Injection,1690.7,109.76,11.214,0.0826,72.0404,-25.95,0.0
YANAIZUN_W0046I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.49842,139.30061,Injection,1569.4,103.79,13.932,0.08158,23.022,-20.836,0.0
YANAIZUN_W0047I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.31949,139.37745,Injection,1357.1,122.0,9.909,0.09398,67.1582,-25.155,0.0
YANAIZUN_W0048I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.43068,139.3341,Injection,1678.6,104.56,13.662,0.07536,16.9371,-22.578,0.0
YANAIZUN_W0049I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.41071,139.45744,Injection,1721.2,111.59,14.764,0.08201,105.7799,-22.242,0.0
YANAIZUN_W0050I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.43815,139.37736,Injection,1702.9,96.48,14.741,0.05421,8.329,-11.772,0.0
YANAIZUN_W0051I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.39906,139.50879,Injection,1657.5,126.73,14.192,0.0923,75.1041,-21.072,0.0
YANAIZUN_W0052I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.57116,139.41564,Injection,1367.5,128.01,9.134,0.07718,22.7376,-13.604,0.0
YANAIZUN_W0053I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.35336,139.41676,Injection,1241.8,86.84,12.344,0.06434,15.3604,-16.592,0.0
YANAIZUN_W0054I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.49921,139.42983,Injection,1703.7,96.83,13.284,0.07563,32.8841,-20.256,0.0
YANAIZUN_W0055I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.43874,139.35344,Injection,1720.4,83.34,16.41,0.0728,23.4889,-15.348,0.0
YANAIZUN_W0056I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.34195,139.42031,Injection,1587.0,72.47,13.905,0.07915,39.1598,-22.477,0.0
YANAIZUN_W0057I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.43555,139.38713,Injection,1913.6,90.88,15.478,0.0888,170.2716,-29.261,0.0
YANAIZUN_W0058I,Yanaizu-Nishiyama,Japan,Liquid-Dominated,37.36961,139.36674,Injection,1675.6,85.89,13.752,0.0849,46.2835,-22.197,0.0
ALUTOLAN_W0001,Aluto-Langano,Ethiopia,Liquid-Dominated,7.73303,38.71258,Production,2558.9,272.28,18.724,0.06486,30.0358,26.313,3.3957
ALUTOLAN_W0002,Aluto-Langano,Ethiopia,Liquid-Dominated,7.73507,38.689,Production,2452.7,278.61,21.605,0.11389,98.9572,24.863,3.2876
ALUTOLAN_W0003,Aluto-Langano,Ethiopia,Liquid-Dominated,7.81035,38.66946,Production,2648.0,220.47,23.166,0.08894,53.7546,25.965,2.676
ALUTOLAN_W0004,Aluto-Langano,Ethiopia,Liquid-Dominated,7.6641,38.73962,Production,2242.3,212.95,19.471,0.08152,16.8326,21.217,2.1067
ALUTOLAN_W0005,Aluto-Langano,Ethiopia,Liquid-Dominated,7.78327,38.68869,Production,2068.7,186.19,18.624,0.08086,118.8109,32.273,2.7712
ALUTOLAN_W0006,Aluto-Langano,Ethiopia,Liquid-Dominated,7.6899,38.71407,Production,2280.7,243.88,20.256,0.06773,14.5307,28.156,3.2326
ALUTOLAN_W0007,Aluto-Langano,Ethiopia,Liquid-Dominated,7.76265,38.72111,Production,2570.7,246.84,25.209,0.07711,23.8128,28.803,3.3495
ALUTOLAN_W0008,Aluto-Langano,Ethiopia,Liquid-Dominated,7.82819,38.67052,Production,2298.5,232.14,23.556,0.06894,23.1565,28.26,3.078
ALUTOLAN_W0009,Aluto-Langano,Ethiopia,Liquid-Dominated,7.75548,38.6947,Production,2567.3,276.64,24.484,0.07256,27.1342,46.645,6.1215
ALUTOLAN_W0010,Aluto-Langano,Ethiopia,Liquid-Dominated,7.7359,38.6848,Production,2192.6,211.23,21.285,0.08327,33.4783,25.025,2.4631
ALUTOLAN_W0011,Aluto-Langano,Ethiopia,Liquid-Dominated,7.70759,38.74014,Production,1532.0,171.76,17.59,0.06135,2.7218,25.999,2.0443
ALUTOLAN_W0012,Aluto-Langano,Ethiopia,Liquid-Dominated,7.8609,38.74336,Production,1843.6,210.62,16.004,0.09603,91.9248,19.632,1.9263
ALUTOLAN_W0013,Aluto-Langano,Ethiopia,Liquid-Dominated,7.72261,38.76758,Production,2684.2,220.72,26.879,0.06961,66.6831,16.325,1.6845
ALUTOLAN_W0014,Aluto-Langano,Ethiopia,Liquid-Dominated,7.79015,38.75709,Production,2017.9,179.78,14.474,0.07574,21.8396,22.753,1.8807
ALUTOLAN_W0015,Aluto-Langano,Ethiopia,Liquid-Dominated,7.76313,38.70474,Production,2276.5,229.23,23.403,0.0644,58.5993,29.687,3.1901
ALUTOLAN_W0016,Aluto-Langano,Ethiopia,Liquid-Dominated,7.72364,38.76496,Production,2558.5,269.38,25.995,0.06836,33.7132,41.944,5.352
ALUTOLAN_W0017,Aluto-Langano,Ethiopia,Liquid-Dominated,7.70464,38.68552,Production,2156.6,222.77,20.813,0.10127,87.2324,34.757,3.6222
ALUTOLAN_W0018,Aluto-Langano,Ethiopia,Liquid-Dominated,7.77473,38.75982,Production,2572.5,254.44,19.311,0.05312,26.0633,36.536,4.3882
ALUTOLAN_W0019,Aluto-Langano,Ethiopia,Liquid-Dominated,7.87557,38.65861,Production,2378.1,262.66,17.555,0.06133,11.1725,25.848,3.211
ALUTOLAN_W0020,Aluto-Langano,Ethiopia,Liquid-Dominated,7.77469,38.63638,Production,2974.0,311.91,26.898,0.05496,14.3503,20.921,3.1158
ALUTOLAN_W0021,Aluto-Langano,Ethiopia,Liquid-Dominated,7.8391,38.73382,Production,2564.3,212.9,20.325,0.06464,13.6951,20.314,2.0166
ALUTOLAN_W0022,Aluto-Langano,Ethiopia,Liquid-Dominated,7.76134,38.65367,Production,2467.3,253.05,22.289,0.0741,49.4703,35.04,4.1839
ALUTOLAN_W0023,Aluto-Langano,Ethiopia,Liquid-Dominated,7.73984,38.65978,Production,2593.6,232.69,29.085,0.08803,195.8616,53.928,5.8887
ALUTOLAN_W0024,Aluto-Langano,Ethiopia,Liquid-Dominated,7.73658,38.65001,Production,2616.7,277.63,23.418,0.08785,40.1675,41.875,5.5164
ALUTOLAN_W0025,Aluto-Langano,Ethiopia,Liquid-Dominated,7.78223,38.75856,Production,2576.1,238.11,24.634,0.0808,19.8554,35.947,4.0229
ALUTOLAN_W0026,Aluto-Langano,Ethiopia,Liquid-Dominated,7.77797,38.62785,Production,1925.2,168.0,17.411,0.07224,41.3452,30.636,2.3511
ALUTOLAN_W0027,Aluto-Langano,Ethiopia,Liquid-Dominated,7.78992,38.69378,Production,2756.7,209.22,24.05,0.0758,49.7651,49.481,4.8206
ALUTOLAN_W0028,Aluto-Langano,Ethiopia,Liquid-Dominated,7.68651,38.73219,Production,2677.9,249.22,23.285,0.08057,91.619,52.583,6.1776
ALUTOLAN_W0029,Aluto-Langano,Ethiopia,Liquid-Dominated,7.70993,38.82205,Production,2245.1,238.98,18.531,0.0996,45.5595,29.335,3.2956
ALUTOLAN_W0030,Aluto-Langano,Ethiopia,Liquid-Dominated,7.76544,38.77936,Production,1888.6,178.41,17.216,0.0955,38.5817,41.24,3.3803
ALUTOLAN_W0031,Aluto-Langano,Ethiopia,Liquid-Dominated,7.69067,38.59649,Production,2368.0,203.58,18.326,0.07922,61.0883,45.457,4.2998
ALUTOLAN_W0032,Aluto-Langano,Ethiopia,Liquid-Dominated,7.72871,38.83019,Production,2600.8,234.7,24.454,0.08489,125.1059,43.931,4.8412
ALUTOLAN_W0033,Aluto-Langano,Ethiopia,Liquid-Dominated,7.74038,38.74563,Production,2416.5,263.35,23.413,0.0722,63.38,41.199,5.1322
ALUTOLAN_W0034,Aluto-Langano,Ethiopia,Liquid-Dominated,7.74729,38.74876,Production,2458.5,253.43,21.538,0.07538,36.2822,27.932,3.3405
ALUTOLAN_W0035,Aluto-Langano,Ethiopia,Liquid-Dominated,7.75845,38.62624,Production,2431.0,249.79,22.592,0.07918,62.0176,30.648,3.6095
ALUTOLAN_W0036,Aluto-Langano,Ethiopia,Liquid-Dominated,7.77242,38.76696,Production,2411.8,205.0,19.977,0.08318,95.4382,28.834,2.7479
ALUTOLAN_W0037,Aluto-Langano,Ethiopia,Liquid-Dominated,7.66713,38.63876,Production,2436.6,209.19,20.75,0.10072,77.4002,20.338,1.981
ALUTOLAN_W0038,Aluto-Langano,Ethiopia,Liquid-Dominated,7.75625,38.71213,Production,2688.1,214.73,20.996,0.06011,15.0279,40.87,4.0946
ALUTOLAN_W0039,Aluto-Langano,Ethiopia,Liquid-Dominated,7.78647,38.7637,Production,2322.7,189.46,25.905,0.05806,13.0282,30.248,2.6469
ALUTOLAN_W0040,Aluto-Langano,Ethiopia,Liquid-Dominated,7.82225,38.6157,Production,2639.5,291.36,20.814,0.0928,182.7296,41.256,5.7191
ALUTOLAN_W0041,Aluto-Langano,Ethiopia,Liquid-Dominated,7.80437,38.82645,Production,2831.7,283.5,24.41,0.05214,8.7402,51.57,6.9455
ALUTOLAN_W0001I,Aluto-Langano,Ethiopia,Liquid-Dominated,7.7669,38.70773,Injection,1394.1,130.69,7.296,0.06165,15.5599,-26.619,0.0
ALUTOLAN_W0002I,Aluto-Langano,Ethiopia,Liquid-Dominated,7.7209,38.67813,Injection,1676.7,147.64,16.416,0.06636,51.472,-16.676,0.0
ALUTOLAN_W0003I,Aluto-Langano,Ethiopia,Liquid-Dominated,7.82744,38.7732,Injection,1813.9,144.89,13.498,0.05773,21.6885,-18.948,0.0
ALUTOLAN_W0004I,Aluto-Langano,Ethiopia,Liquid-Dominated,7.79388,38.67446,Injection,1575.4,145.27,13.08,0.07371,67.9862,-23.1,0.0
ALUTOLAN_W0005I,Aluto-Langano,Ethiopia,Liquid-Dominated,7.74516,38.68078,Injection,1869.0,107.12,12.456,0.06543,8.7473,-18.386,0.0
ALUTOLAN_W0006I,Aluto-Langano,Ethiopia,Liquid-Dominated,7.80766,38.74735,Injection,2162.2,148.34,14.373,0.06606,14.5509,-21.643,0.0
ALUTOLAN_W0007I,Aluto-Langano,Ethiopia,Liquid-Dominated,7.82615,38.80282,Injection,1719.4,121.57,14.882,0.06309,13.9769,-11.8,0.0
ALUTOLAN_W0008I,Aluto-Langano,Ethiopia,Liquid-Dominated,7.84038,38.71245,Injection,1628.2,99.05,11.344,0.05646,21.6452,-21.749,0.0
ALUTOLAN_W0009I,Aluto-Langano,Ethiopia,Liquid-Dominated,7.85836,38.69208,Injection,1707.1,99.89,10.437,0.09047,39.4228,-15.433,0.0
ALUTOLAN_W0010I,Aluto-Langano,Ethiopia,Liquid-Dominated,7.60508,38.82556,Injection,1651.3,134.03,13.491,0.06192,22.6214,-15.858,0.0
ALUTOLAN_W0011I,Aluto-Langano,Ethiopia,Liquid-Dominated,7.75127,38.71188,Injection,1744.3,92.75,13.353,0.06935,16.7852,-22.934,0.0
ALUTOLAN_W0012I,Aluto-Langano,Ethiopia,Liquid-Dominated,7.77936,38.70591,Injection,1575.9,130.74,11.705,0.07828,23.1233,-12.533,0.0
ALUTOLAN_W0013I,Aluto-Langano,Ethiopia,Liquid-Dominated,7.68676,38.73786,Injection,1780.0,105.7,16.574,0.06005,22.0465,-8.475,0.0
ALUTOLAN_W0014I,Aluto-Langano,Ethiopia,Liquid-Dominated,7.81763,38.67743,Injection,2066.8,86.44,16.036,0.08303,71.205,-10.82,0.0
ALUTOLAN_W0015I,Aluto-Langano,Ethiopia,Liquid-Dominated,7.81296,38.73499,Injection,1719.4,133.83,15.636,0.07109,36.5894,-23.776,0.0
ALUTOLAN_W0016I,Aluto-Langano,Ethiopia,Liquid-Dominated,7.79594,38.62114,Injection,1771.7,118.49,15.017,0.07206,32.7615,-24.187,0.0
ALUTOLAN_W0017I,Aluto-Langano,Ethiopia,Liquid-Dominated,7.69865,38.67832,Injection,1472.3,114.59,10.967,0.07993,47.2828,-22.166,0.0
ALUTOLAN_W0018I,Aluto-Langano,Ethiopia,Liquid-Dominated,7.71623,38.6959,Injection,2201.2,107.79,16.191,0.09022,51.4472,-18.772,0.0
ALUTOLAN_W0019I,Aluto-Langano,Ethiopia,Liquid-Dominated,7.79463,38.72604,Injection,2305.5,152.12,17.286,0.04904,8.7787,-16.645,0.0
CORBETTI_W0001,Corbetti,Ethiopia,EGS,7.20346,38.49063,Production,2813.3,203.26,46.603,0.03811,6.9964,33.052,3.1211
CORBETTI_W0002,Corbetti,Ethiopia,EGS,7.27291,38.52219,Production,3850.2,256.93,50.0,0.03751,16.8649,32.937,3.9969
CORBETTI_W0003,Corbetti,Ethiopia,EGS,7.1498,38.49165,Production,3756.2,260.24,50.0,0.02626,1.0019,37.573,4.6221
CORBETTI_W0004,Corbetti,Ethiopia,EGS,7.19683,38.66136,Production,4071.4,276.98,50.0,0.03416,6.8259,20.447,2.6869
CORBETTI_W0005,Corbetti,Ethiopia,EGS,7.14141,38.44389,Production,3037.8,222.62,45.898,0.03997,5.5475,37.073,3.8609
CORBETTI_W0006,Corbetti,Ethiopia,EGS,7.13653,38.43604,Production,2829.9,227.83,40.558,0.03799,2.6398,15.475,1.652
CORBETTI_W0007,Corbetti,Ethiopia,EGS,7.20693,38.39324,Production,3546.5,236.85,50.0,0.03314,8.4793,34.997,3.8945
CORBETTI_W0008,Corbetti,Ethiopia,EGS,7.27436,38.40187,Production,3128.4,243.64,50.0,0.03174,5.3248,34.092,3.9098
CORBETTI_W0009,Corbetti,Ethiopia,EGS,7.18918,38.4442,Production,2851.1,221.54,46.549,0.0477,7.2,38.614,4.0004
CORBETTI_W0010,Corbetti,Ethiopia,EGS,7.26816,38.4183,Production,3696.6,216.96,50.0,0.03946,3.6612,31.132,3.1538
CORBETTI_W0011,Corbetti,Ethiopia,EGS,7.18369,38.35259,Production,3450.2,225.87,50.0,0.04454,7.573,32.187,3.4046
CORBETTI_W0012,Corbetti,Ethiopia,EGS,7.13794,38.4527,Production,3439.6,244.81,50.0,0.03012,2.556,39.081,4.505
CORBETTI_W0013,Corbetti,Ethiopia,EGS,7.17652,38.44405,Production,3311.4,251.08,50.0,0.04246,4.4939,45.73,5.4152
CORBETTI_W0014,Corbetti,Ethiopia,EGS,7.17972,38.43239,Production,3420.3,212.13,50.0,0.05588,11.1908,9.862,0.9751
CORBETTI_W0015,Corbetti,Ethiopia,EGS,7.06014,38.49418,Production,3000.3,244.86,50.0,0.04717,20.8321,20.133,2.3213
CORBETTI_W0016,Corbetti,Ethiopia,EGS,7.09775,38.48256,Production,2769.4,186.55,47.355,0.04454,8.6987,27.021,2.3252
CORBETTI_W0017,Corbetti,Ethiopia,EGS,7.14391,38.45236,Production,2724.3,216.36,46.008,0.04009,22.3416,24.055,2.4296
CORBETTI_W0018,Corbetti,Ethiopia,EGS,7.17729,38.34859,Production,3084.6,209.98,45.286,0.049,8.0013,22.833,2.233
CORBETTI_W0019,Corbetti,Ethiopia,EGS,7.16992,38.51064,Production,3723.5,218.55,50.0,0.03373,1.8287,32.547,3.3231
CORBETTI_W0020,Corbetti,Ethiopia,EGS,7.2105,38.4828,Production,3176.0,223.33,50.0,0.05031,8.4014,39.119,4.0878
CORBETTI_W0021,Corbetti,Ethiopia,EGS,7.07445,38.44374,Production,2642.2,239.58,39.747,0.034,10.2326,20.683,2.3299
CORBETTI_W0022,Corbetti,Ethiopia,EGS,7.10297,38.49108,Production,2364.9,222.16,33.957,0.04176,11.3559,30.017,3.1191
CORBETTI_W0023,Corbetti,Ethiopia,EGS,7.16606,38.3676,Production,3527.8,231.09,50.0,0.04237,27.8776,24.267,2.6304
